0.419817,0.601368,0.765736,0.507246,0.861334,0.523023,0.785409,0.682825,0.93076,0.53336,0.553579
0.509613,0.615546,0.747734,0.669122,0.552325,0.580298,0.784049,0.737106,0.615968,0.693935,0.546059
0.341952,0.793161,0.802155,0.568499,0.767196,0.654243,0.397726,0.662449,0.722198,0.828563,0.649749
0.356685,0.918464,0.764999,0.706677,0.722025,0.599748,0.565474,0.402829,0.792345,0.56332,0.858013
0.459375,0.595111,0.709918,0.653484,0.844266,0.38218,0.751191,0.54236,0.91739,0.631737,0.715296
0.464734,0.658439,0.715464,0.771233,0.843421,0.601744,0.625062,0.482267,0.592837,0.636967,0.757321
0.288985,0.800363,0.725793,0.860118,0.593371,0.730956,0.701663,0.749676,0.707421,0.450712,0.568942
0.426592,0.870331,0.692841,0.602096,0.847801,0.553017,0.596899,0.498873,0.54692,0.81004,0.754691
0.493265,0.582263,0.734842,0.441254,0.893854,0.560804,0.675733,0.58627,0.918835,0.553949,0.670491
0.41813,0.826518,0.800631,0.451482,0.358228,0.608033,0.770328,0.767841,0.55409,0.527645,1
0.403892,0.706423,0.805777,0.749755,0.481811,0.663167,0.370998,0.665198,0.712964,0.742844,0.77427
0.447471,0.772586,0.940414,0.706312,0.586422,0.4309,0.690539,0.537971,0.591834,0.832152,0.624199
0.414315,0.745128,0.604135,0.484381,0.815704,0.518749,0.670188,0.646398,0.894262,0.53562,0.833819
0.28504,0.684908,0.677159,0.65999,0.762714,0.451291,0.822316,0.818069,0.702221,0.58536,0.720649
0.329504,0.9097,0.753563,0.620896,0.627069,0.754525,0.775861,0.66459,0.617379,0.551328,0.54105
0.335675,0.719493,0.633567,0.819376,0.622789,0.514044,0.734363,0.676407,0.588804,0.893085,0.643581
0.255557,0.805288,0.731842,0.663348,0.839529,0.358829,0.855815,0.621713,0.712478,0.630842,0.776968
0.398918,0.601089,0.724818,0.493126,0.745014,0.621825,0.727327,0.639431,0.434726,0.769264,0.926759
0.334142,0.610096,0.668025,0.722702,0.756714,0.798371,0.855541,0.696932,0.534252,0.549429,0.57336
0.258315,0.38697,0.898467,0.756066,0.894467,0.629984,0.517656,0.414094,0.970908,0.788267,0.745664
0.383217,0.626616,0.501527,0.611108,0.711209,0.70784,0.811949,0.707741,0.675792,0.642563,0.726219
0.396543,0.721916,0.729477,0.564232,0.670085,0.680182,0.590655,0.818101,0.547064,0.489834,0.872984
0.373002,0.870182,0.557949,0.782906,0.66326,0.497696,0.733311,0.546022,0.844504,0.608624,0.708335
0.44251,0.558549,0.799332,0.713202,0.635291,0.628542,0.810148,0.566035,0.769337,0.609705,0.642927
0.457694,0.772534,0.761378,0.543988,0.791922,0.561066,0.728989,0.367898,0.832064,0.628058,0.748432
0.395168,0.799373,1,0.78126,1,0.572281,0.511468,0.64492,0.510827,0.297845,0.651219
0.383104,0.666532,0.60496,0.612525,0.724231,0.598308,0.614262,0.667537,0.903282,0.558017,0.800484
0.297921,0.639971,0.664565,0.874511,0.601807,0.665241,0.638232,0.701075,0.574276,0.634936,0.841499
0.518626,0.809072,0.716047,0.58872,0.794633,0.564361,0.556743,0.556007,0.839231,0.513776,0.705275
0.496475,0.779406,0.83391,0.681475,0.690077,0.733809,0.664416,0.428406,0.612861,0.443179,0.761644
0.397663,0.375488,0.666277,0.943445,0.82307,0.670309,0.602684,0.637835,0.664489,0.679686,0.631488
0.400434,0.685044,0.824651,0.476117,0.533993,0.656704,0.624867,0.68812,0.822634,0.674617,0.713829
0.381483,0.639201,0.774785,0.800751,0.554496,0.77885,0.4963,0.426182,0.852642,0.550576,0.90274
0.460778,0.867119,0.842589,0.791864,0.460065,0.540924,0.696908,0.571515,0.823577,0.580094,0.543347
0.507913,0.557898,0.658701,0.443605,0.837576,0.474657,0.851336,0.615337,0.772218,0.501665,0.876161
0.39264,0.771141,0.639897,0.727905,0.658989,0.772271,0.430216,0.550791,0.882576,0.767809,0.54633
0.36591,0.779284,0.551601,0.632386,0.516041,0.691001,0.57866,0.88572,0.609302,0.553589,0.913957
0.375433,0.902151,0.494049,0.637589,0.844707,0.571217,0.767686,0.694405,0.689988,0.518779,0.640079
0.519661,0.746988,0.783065,0.528507,0.714115,0.638327,0.765858,0.598372,0.578999,0.658878,0.563206
0.347115,0.568646,0.706178,0.751066,0.599739,0.582682,0.697443,0.821702,0.827929,0.490016,0.763636
0.414654,0.844904,0.854485,0.685613,0.597993,0.546715,0.451876,0.70379,0.770167,0.598117,0.645402
0.327437,0.731175,0.727135,0.4276,0.87828,0.848187,0.664149,0.602484,0.83121,0.46579,0.664596
0.287306,0.798074,0.771236,0.683666,0.580346,0.610017,0.632069,0.743499,0.676962,0.596492,0.780989
0.375984,0.642355,0.50854,0.514211,0.662994,0.594755,0.688016,0.674325,0.731093,0.816832,0.945295
0.492822,0.563481,0.905035,0.572398,0.874888,0.675852,0.656528,0.606071,0.82163,0.483757,0.43387
0.350896,0.736766,0.652939,0.78008,0.805603,0.540508,0.579754,0.459045,0.955066,0.797357,0.542276
0.33178,0.670545,0.681534,0.739361,0.854868,0.620755,0.8801,0.673571,0.487358,0.520756,0.689017
0.411253,0.90036,0.559736,0.758671,0.71099,0.638873,0.527043,0.649748,0.750283,0.470697,0.755873
0.286687,0.599806,0.320817,0.788054,0.637272,0.804062,0.799975,1,0.440901,0.357662,0.7057
0.440976,0.689739,0.748843,0.45852,0.57737,0.584461,0.593557,0.790813,0.715469,0.754293,0.706098
0.486956,0.772392,0.87178,0.727609,0.723499,0.461164,0.518395,0.500454,0.844284,0.594845,0.637726
0.317063,0.622989,0.586904,0.653567,0.72122,0.598044,0.770306,0.628841,0.853263,0.632701,0.792507
0.266511,0.555064,0.600593,0.711982,0.641966,0.836684,0.683318,0.678526,0.939733,0.468573,0.797832
0.217736,1,0.63941,0.63238,0.805145,0.749983,0.480458,0.726901,0.684393,0.700486,0.575527
0.328199,0.959373,0.69992,0.621479,0.512614,0.637035,0.666901,0.374141,1,0.760391,0.696124
0.354047,0.843968,0.710015,0.695999,0.526263,0.573637,0.730819,0.717152,0.785418,0.466952,0.751005
0.318999,0.782309,0.549822,0.629893,0.807878,0.642422,0.807607,0.640942,0.919331,0.51173,0.56805
0.316594,0.710208,0.775053,0.645765,0.602758,0.675594,0.604056,0.696259,0.933609,0.58993,0.600527
0.389541,0.756718,0.677644,0.876095,0.638175,0.538321,0.517278,0.74365,0.786255,0.556187,0.638571
0.332714,0.621997,0.631577,0.748898,0.475024,1,0.785689,0.818771,0.297051,0.321051,0.69904
0.347712,0.785041,0.746953,0.758712,0.692579,0.618169,0.601425,0.556915,0.71203,0.633819,0.732041
0.290104,0.827746,0.597172,0.519211,0.91585,0.588896,0.643246,0.756296,0.902097,0.578031,0.559857
0.359515,0.981313,0.688424,0.878279,0.473139,0.538418,0.684928,0.750016,0.687356,0.570121,0.544013
0.329688,0.66036,0.631457,0.580125,0.680772,0.872187,0.634246,0.725574,0.557574,0.74357,0.685472
0.390245,0.808102,0.488583,0.951528,0.629243,0.54968,0.649806,0.742629,0.829115,0.584134,0.51439
0.417255,0.647887,0.711289,0.504289,0.796749,0.640028,0.591101,0.588748,0.869966,0.628472,0.710906
0.456101,0.757465,0.634226,0.673464,0.609479,0.883248,0.870318,0.44986,0.467694,0.65282,0.616253
0.441604,0.840672,0.501365,0.673321,0.623077,0.493515,0.684351,0.691462,0.745108,0.719648,0.664615
0.540843,0.674501,0.549224,0.897816,0.75754,0.659276,0.444649,0.490133,0.624381,0.709046,0.69665
0.487887,0.680833,0.5413,0.80442,0.841346,0.710787,0.880766,0.439513,0.672112,0.414995,0.633985
0.414398,0.8371,0.499255,0.923938,0.648529,0.646168,0.628467,0.458449,0.713074,0.598637,0.788918
0.579006,0.95092,0.681137,0.694565,0.422802,0.659682,0.585547,0.337401,0.638711,0.726895,0.789387
0.526332,0.72487,0.78427,0.715804,0.708621,0.615302,0.726665,0.527117,0.488748,0.614487,0.61372
0.562714,0.635742,0.482419,0.736856,0.593448,0.759673,0.872499,0.453841,0.69854,0.633801,0.613582
0.555815,0.714794,0.450652,0.862963,0.503249,0.538329,0.838187,0.545657,0.757147,0.675084,0.617957
0.6593,0.583477,0.820152,0.410009,0.637221,0.590277,0.811591,0.441531,0.868098,0.53223,0.628589
0.327147,0.872701,0.764376,0.685752,0.649375,0.844156,0.698824,0.46378,0.632047,0.633258,0.573387
0.619532,0.480008,0.592569,0.770995,0.650255,0.607771,0.701135,0.450192,0.67087,0.762426,0.677895
0.615548,0.749008,0.478062,0.610387,0.733613,0.570649,0.695277,0.451077,0.663779,0.620073,0.837335
0.550132,0.654743,0.597254,0.721892,0.769066,0.590077,0.558407,0.603493,0.66187,0.643443,0.677441
0.531202,0.776776,0.595448,0.897699,0.758361,0.414897,0.724187,0.423739,0.374923,1,0.564547
0.516438,0.89872,0.649832,0.754344,0.772065,0.679606,0.626418,0.440542,0.707233,0.51925,0.520036
0.692542,0.800209,0.37976,0.672515,0.634411,0.505467,0.675442,0.586922,0.641028,0.800028,0.566198
0.516181,0.746557,0.69366,0.635098,0.523323,0.812101,0.988009,0.527584,0.567387,0.560893,0.47743
0.634974,0.728691,0.506074,0.778692,0.905637,0.479415,0.892385,0.427716,0.661174,0.434667,0.619612
0.708483,0.553413,0.532391,0.68695,0.66585,0.814035,0.573716,0.403634,0.711761,0.78671,0.474
0.579656,0.677876,0.599885,0.726839,0.652625,0.457621,0.840273,0.439259,0.63508,0.744303,0.671443
0.583797,0.547269,0.545076,0.77673,0.783172,0.69279,0.838098,0.436622,0.605349,0.581324,0.631421
0.647004,0.532614,0.603045,0.655377,0.727575,0.592944,0.652451,0.497491,0.624013,0.834005,0.611054
0.680237,0.591883,0.667471,0.596498,0.516355,0.612623,0.464777,0.349934,0.814493,0.859009,0.830931
0.660932,0.441994,0.56799,0.873131,0.687372,0.576624,0.879017,0.478106,0.496898,0.638893,0.658149
0.637082,0.830673,0.465209,0.640355,0.709417,0.752314,0.737241,0.245086,0.508166,0.787019,0.720429
0.526893,0.837971,0.42616,0.951774,0.667534,0.596067,0.552039,0.457644,0.6125,0.86544,0.595517
0.621848,0.571788,0.498523,0.833964,0.635189,0.534546,0.791993,0.480276,0.583522,0.771592,0.716778
0.619892,0.606134,0.541701,0.534279,0.745714,0.779578,0.502604,0.443055,0.698123,0.711555,0.776355
0.584183,0.87656,0.565263,1,0.693485,0.592588,0.970558,0.220971,0.592228,0.653761,0.350133
0.596584,0.649994,0.43221,0.885954,0.714205,0.663636,0.63733,0.290001,0.735217,0.75312,0.71519
1,0.941725,0.267078,0.751538,0.411263,0.739162,0.670178,0.348999,0.740238,0.516894,0.543195
0.636804,0.700366,0.482785,0.458567,0.725615,0.67138,1,0.402104,0.605101,0.599139,0.699972
0.524105,0.677923,0.567264,0.962988,0.713196,0.644846,0.828066,0.311353,0.566231,0.715051,0.59719
0.686285,0.607842,0.496494,0.615596,0.684079,0.741138,0.607473,0.355553,0.627584,0.780453,0.809709
0.715297,0.467828,0.477531,0.823556,0.678677,0.635736,0.707283,0.451479,0.602734,0.889575,0.469187
0.683098,0.565817,0.451858,0.964439,0.594358,0.614998,0.818735,0.460792,0.552197,0.763918,0.50495
0.653388,0.638164,0.423768,0.723223,0.653459,0.571965,0.715091,0.349546,0.674398,0.882613,0.770192
0.741374,0.681356,0.396889,0.942309,0.835567,0.721855,0.42547,0.382189,0.57078,0.698599,0.558567
0.691576,0.837885,0.445956,0.912498,0.526003,0.551739,0.918648,0.297262,0.50846,0.730738,0.632891
0.817498,0.756408,0.242321,0.847082,0.707811,0.545904,0.715242,0.281496,0.681134,0.910489,0.464935
